pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
680,-807.371,-3.489.045,88.29,132.423.333.333.333,127.79,119.956.666.666.667,107.156.666.666.667,141.323.333.333.333,1,0,3,0,1,2
1556,-8.069.677,-34.896.381,111.89,103.04,117.49,89.19,120.64,120.24,0,1,2,1,1,1
868,-8.072.676,-34.890.652,96.44,129.915,120.315,111.89,104.64,134.64,0,1,3,1,1,1
544,-8.074.489,-34.900.318,115.823.333.333.333,111.623.333.333.333,119.39,120.323.333.333.333,143.256.666.666.667,137.823.333.333.333,1,1,1,1,2,2
23,-80.775,-34.899.338,127.423.333.333.333,116.356.666.666.667,122.656.666.666.667,135.556.666.666.667,134.323.333.333.333,143.056.666.666.667,2,0,1,0,3,2
1576,-8.069.617,-34.894.829,105.980.322.580.645,123.560.967.741.935,123.006.129.032.258,116.093.225.806.452,110.180.322.580.645,111.006.129.032.258,0,1,2,1,1,1
2572,-806.489,-34.893.192,133.74,123.94,128.19,125.59,120.99,125.19,0,2,3,2,0,0
1666,-8.069.393,-34.895.782,105.956.666.666.667,113.423.333.333.333,119.99,98.79,117.29,119.323.333.333.333,0,1,2,1,1,1
894,-8.072.601,-34.896.152,105.84,111.29,118.69,97.04,121.34,124.79,1,0,2,0,1,1
1267,-8.070.665,-34.891.968,105.79,131.64,126.04,111.24,97.69,128.09,0,1,3,1,1,1
639,-8.073.972,-34.899.136,118.19,104.79,92.39,113.323.333.333.333,132.19,132.59,1,0,1,0,2,2
2520,-8.065.314,-34.901.356,130.556.666.666.667,125.956.666.666.667,124.023.333.333.333,115.856.666.666.667,131.123.333.333.333,132.523.333.333.333,1,2,2,2,2,1
628,-8.074.053,-34.900.429,129.523.333.333.333,119.69,119.656.666.666.667,126.89,141.59,136.456.666.666.667,1,1,1,1,2,2
2530,-806.522,-3.489.703,122.09,96.64,123.44,100.84,121.79,100.69,1,2,3,2,1,0
330,-8.075.848,-34.896.168,116.89,109.29,129.923.333.333.333,126.556.666.666.667,126.956.666.666.667,137.09,1,0,2,0,2,2
2195,-8.067.083,-34.893.871,115.623.333.333.333,133.056.666.666.667,130.723.333.333.333,122.623.333.333.333,126.423.333.333.333,112.056.666.666.667,0,1,3,1,0,0
50,-8.077.371,-3.489.938,128.49,111.356.666.666.667,126.99,136.356.666.666.667,133.056.666.666.667,145.356.666.666.667,2,0,1,0,3,2
377,-8.075.569,-34.896.248,118.69,113.24,131.09,123.34,127.49,135.09,1,0,2,0,2,2
1520,-8.069.773,-34.889.503,130.29,135.79,133.29,112.79,100.023.333.333.333,137.123.333.333.333,0,1,3,1,0,1
1475,-8.069.909,-34.895.981,93.94,123.64,119.19,109.14,124.79,123.39,0,1,2,1,1,1
1660,-8.069.409,-34.895.199,109.99,126.29,114.456.666.666.667,114.756.666.666.667,118.923.333.333.333,111.39,0,1,2,1,1,0
770,-8.073.112,-34.896.572,107.856.666.666.667,983.233.333.333.333,129.623.333.333.333,103.19,126.99,125.856.666.666.667,1,0,2,0,2,1
2634,-8.064.219,-34.885.532,120.715,141.29,136.54,129.84,140.69,141.265,1,2,5,2,0,1
1323,-8.070.465,-34.900.917,115.19,130.14,123.49,126.84,138.84,131.39,1,1,1,1,2,1
1809,-8.069.013,-34.888.504,120.223.333.333.333,132.023.333.333.333,129.356.666.666.667,124.723.333.333.333,110.323.333.333.333,126.856.666.666.667,0,1,4,1,0,1
2378,-8.065.841,-34.892.071,141.34,129.24,134.14,135.34,106.14,114.29,0,2,3,2,0,0
2016,-8.068.488,-34.897.305,104.19,118.54,117.79,112.14,123.44,101.89,0,1,2,1,1,0
2055,-8.068.291,-34.889.973,122.09,130.323.333.333.333,138.623.333.333.333,118.056.666.666.667,101.89,128.756.666.666.667,0,1,3,1,0,1
1139,-8.071.301,-34.897.003,98.29,121.19,124.023.333.333.333,105.89,131.456.666.666.667,116.856.666.666.667,1,1,2,1,1,1
905,-807.257,-34.891.636,103.19,120.223.333.333.333,119.49,104.19,107.023.333.333.333,129.99,0,0,3,0,1,1
2313,-8.066.355,-34.893.158,132.09,112.756.666.666.667,124.69,129.29,123.323.333.333.333,104.256.666.666.667,0,1,3,1,0,0
1969,-8.068.591,-34.897.282,110.756.666.666.667,114.056.666.666.667,116.59,108.723.333.333.333,128.656.666.666.667,101.19,0,1,2,1,1,0
2179,-8.067.161,-34.890.068,131.723.333.333.333,126.156.666.666.667,134.623.333.333.333,112.19,104.89,138.29,0,1,4,1,0,1
635,-8.074.012,-34.893.837,91.69,115.09,107.223.333.333.333,953.566.666.666.667,113.523.333.333.333,109.023.333.333.333,1,0,2,0,1,1
2327,-8.066.247,-34.896.885,119.156.666.666.667,974.566.666.666.667,112.223.333.333.333,98.89,114.89,944.566.666.666.667,0,2,3,2,1,0
2825,-8.062.643,-34.887.447,139.49,137.89,141.623.333.333.333,137.29,137.49,146.656.666.666.667,1,3,4,3,0,1
186,-8.076.455,-34.896.072,115.556.666.666.667,987.233.333.333.333,131.49,115.356.666.666.667,128.49,139.023.333.333.333,1,0,2,0,2,2
1750,-8.069.192,-34.888.119,120.356.666.666.667,134.156.666.666.667,132.19,125.356.666.666.667,105.09,131.49,0,1,4,1,0,1
1936,-8.068.663,-34.896.389,111.79,114.84,116.74,113.24,118.44,118.44,0,1,2,1,1,0
1764,-8.069.143,-34.895.725,107.29,118.89,120.59,103.023.333.333.333,112.89,112.523.333.333.333,0,1,2,1,1,0
1423,-8.070.032,-34.897.415,101.856.666.666.667,109.99,119.823.333.333.333,106.823.333.333.333,113.99,107.423.333.333.333,0,1,2,1,1,1
891,-8.072.604,-34.894.436,89.79,108.94,109.79,85.79,109.84,121.04,0,0,2,0,1,1
1362,-8.070.318,-3.489.727,93.49,114.056.666.666.667,119.256.666.666.667,113.656.666.666.667,123.656.666.666.667,101.79,0,1,2,1,1,1
1768,-8.069.141,-34.890.709,115.423.333.333.333,121.623.333.333.333,126.39,107.69,870.233.333.333.333,127.456.666.666.667,0,1,3,1,0,1
2869,-8.062.226,-348.881,135.64,128.865,136.49,134.115,138.065,140.64,1,3,4,3,0,1
1082,-8.071.775,-34.900.764,128.956.666.666.667,117.523.333.333.333,115.89,124.623.333.333.333,138.09,128.023.333.333.333,1,1,1,1,2,1
1042,-8.072.072,-34.892.242,109.756.666.666.667,124.656.666.666.667,126.99,105.79,91.39,134.49,0,0,3,0,1,1
284,-8.076.097,-34.899.826,128.756.666.666.667,112.923.333.333.333,119.156.666.666.667,133.823.333.333.333,138.123.333.333.333,137.923.333.333.333,2,1,1,1,2,2
809,-807.292,-3.489.584,104.715,126.265,122.74,107.19,121.765,128.09,1,0,2,0,1,1
382,-8.075.527,-34.893.494,118.04,114.79,127.79,105.09,124.09,135.94,1,0,2,0,2,2
591,-8.074.231,-34.890.259,107.24,133.765,124.215,115.49,129.84,141.315,1,0,3,0,1,2
532,-8.074.536,-34.890.198,967.566.666.666.667,128.756.666.666.667,121.323.333.333.333,103.79,121.99,137.523.333.333.333,1,0,3,0,1,2
775,-8.073.071,-34.896.347,101.023.333.333.333,100.823.333.333.333,121.69,960.233.333.333.333,119.19,136.023.333.333.333,1,0,2,0,1,1
1762,-8.069.154,-3.488.821,120.723.333.333.333,130.356.666.666.667,129.99,119.056.666.666.667,108.656.666.666.667,132.523.333.333.333,0,1,4,1,0,1
1103,-8.071.583,-34.891.937,100.54,114.49,121.54,90.24,109.44,138.79,0,1,3,1,1,1
1407,-8.070.095,-34.889.843,108.69,141.023.333.333.333,126.223.333.333.333,116.956.666.666.667,114.09,130.756.666.666.667,0,1,3,1,0,1
172,-8.076.541,-34.899.689,127.523.333.333.333,107.223.333.333.333,131.39,133.89,137.456.666.666.667,137.923.333.333.333,2,1,1,1,2,2
2877,-8.061.975,-3.490.192,130.89,122.023.333.333.333,135.99,129.39,128.023.333.333.333,124.19,2,3,3,3,2,1
1625,-8.069.512,-34.900.665,122.256.666.666.667,124.623.333.333.333,118.39,126.323.333.333.333,132.756.666.666.667,125.556.666.666.667,1,1,2,1,2,1
1213,-807.081,-34.896.809,102.456.666.666.667,119.29,118.59,108.523.333.333.333,131.423.333.333.333,119.49,0,1,2,1,1,1
1560,-806.966,-34.890.625,115.556.666.666.667,128.39,118.856.666.666.667,114.123.333.333.333,102.523.333.333.333,103.956.666.666.667,0,1,3,1,0,1
1307,-8.070.532,-34.893.097,111.59,122.923.333.333.333,125.156.666.666.667,104.523.333.333.333,112.956.666.666.667,106.99,0,1,3,1,1,1
2044,-8.068.367,-34.889.805,122.923.333.333.333,134.19,136.656.666.666.667,117.823.333.333.333,102.756.666.666.667,126.556.666.666.667,0,1,3,1,0,1
2597,-8.064.639,-34.885.124,107.623.333.333.333,133.99,131.29,117.59,135.156.666.666.667,138.29,1,2,5,2,0,1
2865,-8.062.259,-34.888.149,127.84,127.54,136.515,130.19,136.49,129.44,1,3,4,3,0,1
872,-807.265,-34.890.675,90.24,127.24,117.29,105.14,106.59,129.59,0,1,3,1,1,1
1578,-8.069.616,-34.894.836,101.49,123.923.333.333.333,122.19,119.923.333.333.333,108.19,109.69,0,1,2,1,1,1
2420,-8.065.804,-34.889.637,138.89,133.49,140.79,126.856.666.666.667,107.656.666.666.667,132.89,0,2,4,2,0,1
1804,-8.069.025,-34.888.474,111.656.666.666.667,133.39,134.923.333.333.333,127.39,111.456.666.666.667,129.823.333.333.333,0,1,4,1,0,1
1282,-8.070.623,-34.896.149,111.14,109.065,118.115,96.265,124.49,120.99,0,1,2,1,1,1
456,-8.075.184,-34.892.033,119.523.333.333.333,128.356.666.666.667,131.023.333.333.333,99.09,120.856.666.666.667,137.923.333.333.333,1,0,3,0,1,2
1057,-8.071.966,-34.897.266,101.74,124.54,126.49,113.99,131.69,133.99,1,0,2,0,1,1
2346,-8.066.086,-34.896.355,120.24,112.59,130.14,115.99,124.34,103.44,0,2,3,2,1,0
2912,-8.060.964,-34.904.953,134.89,113.623.333.333.333,129.59,129.256.666.666.667,132.323.333.333.333,129.09,2,3,3,3,3,2
2517,-8.065.347,-34.886.486,122.49,128.04,133.965,127.34,112.715,131.09,1,2,4,2,0,1
458,-8.075.171,-34.891.991,110.19,122.39,131.256.666.666.667,952.566.666.666.667,122.09,144.623.333.333.333,1,0,3,0,1,2
653,-8.073.853,-34.900.475,120.256.666.666.667,123.656.666.666.667,119.456.666.666.667,128.69,143.39,140.69,1,1,1,1,2,2
1731,-8.069.236,-34.889.568,128.865,135.615,132.815,114.59,101.415,135.765,0,1,3,1,0,1
1230,-8.070.776,-34.896.015,116.656.666.666.667,110.823.333.333.333,119.356.666.666.667,103.123.333.333.333,121.39,114.956.666.666.667,0,1,2,1,1,1
35,-8.077.443,-34.899.078,122.923.333.333.333,823.566.666.666.667,122.423.333.333.333,120.056.666.666.667,130.756.666.666.667,139.523.333.333.333,2,0,1,0,3,2
2320,-8.066.298,-3.489.352,121.415,121.665,127.44,126.765,123.24,117.965,0,1,3,1,0,0
1045,-8.072.039,-34.897.087,104.69,117.356.666.666.667,120.456.666.666.667,102.09,123.556.666.666.667,132.69,1,0,2,0,1,1
2263,-8.066.739,-34.895.012,121.723.333.333.333,117.823.333.333.333,130.156.666.666.667,120.156.666.666.667,122.056.666.666.667,98.99,0,1,3,1,1,0
12,-8.077.538,-34.899.307,122.29,100.056.666.666.667,117.923.333.333.333,135.023.333.333.333,133.49,137.09,2,0,1,0,3,2
334,-8.075.829,-34.894.043,112.356.666.666.667,118.323.333.333.333,119.09,109.023.333.333.333,131.29,142.623.333.333.333,1,0,2,0,2,2
2575,-8.064.884,-34.901.405,128.59,125.223.333.333.333,125.023.333.333.333,121.856.666.666.667,132.423.333.333.333,125.89,1,2,2,2,2,1
240,-8.076.315,-34.895.649,114.956.666.666.667,102.656.666.666.667,133.556.666.666.667,111.623.333.333.333,127.623.333.333.333,137.456.666.666.667,1,0,2,0,2,2
2035,-8.068.423,-34.889.637,120.823.333.333.333,135.156.666.666.667,134.056.666.666.667,119.256.666.666.667,103.323.333.333.333,130.656.666.666.667,0,1,4,1,0,1
1758,-8.069.163,-34.896.523,115.39,104.923.333.333.333,101.856.666.666.667,933.566.666.666.667,106.956.666.666.667,102.356.666.666.667,0,1,2,1,1,1
765,-8.073.125,-3.489.629,100.323.333.333.333,110.823.333.333.333,114.056.666.666.667,110.156.666.666.667,127.323.333.333.333,134.156.666.666.667,1,0,2,0,1,1
2956,-8.059.338,-3.490.683,141.223.333.333.333,120.523.333.333.333,136.156.666.666.667,129.69,141.59,137.556.666.666.667,3,4,3,4,3,2
1389,-8.070.148,-34.889.725,113.915,136.29,129.865,120.465,114.865,132.54,0,1,3,1,0,1
265,-8.076.188,-34.899.788,123.74,112.19,119.79,132.59,138.49,141.59,2,1,1,1,2,2
1134,-8.071.316,-34.900.764,116.656.666.666.667,121.956.666.666.667,114.79,117.923.333.333.333,133.156.666.666.667,126.19,1,1,1,1,2,1
387,-807.552,-34.896.267,115.64,115.09,128.79,132.94,124.89,138.59,1,0,2,0,2,2
1745,-8.069.209,-34.888.126,122.59,129.89,134.94,124.49,117.79,128.24,0,1,4,1,0,1
2024,-806.847,-34.897.186,107.44,118.19,117.84,111.14,127.34,107.19,0,1,2,1,1,0
1513,-8.069.799,-34.894.489,103.14,121.74,121.79,116.14,117.19,109.04,0,1,3,1,1,1
219,-8.076.391,-34.895.985,120.61,104.38,129.97,123.62,129.46,132.08,1,0,2,0,2,2
1074,-8.071.855,-34.890.694,106.19,122.49,122.723.333.333.333,109.323.333.333.333,971.233.333.333.333,135.856.666.666.667,0,1,3,1,1,1
1564,-8.069.653,-34.898.254,102.756.666.666.667,113.656.666.666.667,117.923.333.333.333,110.79,117.99,103.323.333.333.333,1,1,2,1,1,1
2421,-8.065.802,-34.890.091,132.09,131.723.333.333.333,136.956.666.666.667,132.623.333.333.333,104.823.333.333.333,130.723.333.333.333,0,2,4,2,0,0
1737,-8.069.225,-34.896.503,107.99,104.356.666.666.667,105.09,898.566.666.666.667,115.456.666.666.667,107.59,0,1,2,1,1,1
1774,-8.069.136,-34.888.248,127.69,136.556.666.666.667,133.39,124.056.666.666.667,108.423.333.333.333,130.19,0,1,4,1,0,1
2134,-8.067.712,-34.892.296,128.99,124.24,120.84,108.54,118.34,121.89,0,1,3,1,0,0
876,-8.072.644,-34.890.686,996.566.666.666.667,130.39,125.19,113.723.333.333.333,104.59,135.79,0,1,3,1,1,1
2927,-8.060.666,-34.905.266,135.64,130.09,127.09,130.84,128.04,130.84,2,3,3,3,3,2
2886,-8.061.604,-34.902.233,129.523.333.333.333,111.756.666.666.667,131.623.333.333.333,129.79,123.523.333.333.333,131.656.666.666.667,2,3,3,3,2,1
2728,-8.063.621,-34.896.339,129.44,109.94,129.84,127.24,125.59,115.04,1,2,3,2,1,0
539,-8.074.515,-34.890.202,96.39,136.123.333.333.333,122.323.333.333.333,106.756.666.666.667,120.59,138.256.666.666.667,1,0,3,0,1,2
2654,-8.064.034,-34.894.535,134.79,101.123.333.333.333,129.356.666.666.667,129.59,120.523.333.333.333,109.756.666.666.667,0,2,3,2,1,0
1525,-806.976,-34.896.351,116.423.333.333.333,980.233.333.333.333,113.923.333.333.333,846.566.666.666.667,119.89,117.823.333.333.333,0,1,2,1,1,1
2884,-8.061.648,-349.021,134.29,115.19,134.956.666.666.667,126.023.333.333.333,126.723.333.333.333,132.023.333.333.333,2,3,3,3,2,1
2842,-8.062.397,-34.887.764,133.64,131.79,140.04,142.99,143.19,144.19,1,3,4,3,0,1
830,-8.072.858,-34.896.389,107.623.333.333.333,106.79,119.956.666.666.667,97.19,126.69,123.956.666.666.667,1,0,2,0,1,1
874,-8.072.648,-34.896.111,105.423.333.333.333,112.256.666.666.667,123.123.333.333.333,105.99,117.223.333.333.333,129.69,1,0,2,0,1,1
1051,-8.072.006,-34.892.246,109.84,129.19,119.79,102.59,93.74,131.54,0,0,3,0,1,1
268,-8.076.177,-34.896.057,120.356.666.666.667,117.456.666.666.667,134.323.333.333.333,127.59,134.19,138.956.666.666.667,1,0,2,0,2,2
2237,-8.066.881,-34.889.885,128.365,130.99,134.365,115.465,99.39,140.39,0,2,4,2,0,1
2791,-8.063.063,-34.897.285,131.59,979.233.333.333.333,116.723.333.333.333,98.79,127.756.666.666.667,115.856.666.666.667,1,2,3,2,1,0
2590,-8.064.722,-34.897.087,127.523.333.333.333,108.556.666.666.667,122.056.666.666.667,964.233.333.333.333,126.39,112.156.666.666.667,1,2,3,2,1,0
1567,-8.069.648,-34.894.848,112.84,122.64,123.24,119.79,112.24,103.39,0,1,2,1,1,1
2920,-8.060.706,-34.905.224,135.844.736.842.105,129.679.473.684.211,129.676.842.105.263,131.664.210.526.316,131.067.894.736.842,133.915.263.157.895,2,3,3,3,3,2
2415,-8.065.806,-34.890.656,136.89,136.323.333.333.333,135.623.333.333.333,132.023.333.333.333,125.523.333.333.333,118.956.666.666.667,0,2,4,2,0,0
1574,-8.069.628,-34.894.806,101.34,118.94,119.84,114.69,105.09,105.19,0,1,2,1,1,1
2605,-8.064.523,-34.897.053,129.823.333.333.333,100.29,119.423.333.333.333,106.023.333.333.333,124.723.333.333.333,104.023.333.333.333,1,2,3,2,1,0
1826,-8.068.961,-34.888.599,116.065,131.54,129.09,125.265,105.515,133.115,0,1,4,1,0,1
1491,-8.069.861,-34.897.724,103.523.333.333.333,115.39,118.29,115.89,120.69,98.39,1,1,2,1,1,1
2455,-8.065.775,-34.887.829,130.19,136.09,138.223.333.333.333,123.223.333.333.333,116.456.666.666.667,133.323.333.333.333,1,2,4,2,0,1
1873,-8.068.838,-34.900.394,110.565,115.065,120.615,120.14,1.260.525,1.084.025,1,1,2,1,2,1
2026,-8.068.459,-34.897.064,113.756.666.666.667,125.39,108.923.333.333.333,121.89,126.856.666.666.667,108.456.666.666.667,0,1,2,1,1,0
1710,-8.069.277,-34.899.166,101.856.666.666.667,107.19,114.49,114.923.333.333.333,111.59,99.49,1,1,2,1,2,1
2061,-8.068.251,-3.489.185,104.956.666.666.667,132.023.333.333.333,125.223.333.333.333,118.49,117.79,115.39,0,1,3,1,0,0
659,-8.073.793,-34.898.491,116.156.666.666.667,986.233.333.333.333,928.233.333.333.333,103.623.333.333.333,130.023.333.333.333,138.356.666.666.667,1,0,1,0,2,2
2790,-8.063.076,-34.901.356,139.09,128.123.333.333.333,134.523.333.333.333,129.59,134.023.333.333.333,132.223.333.333.333,2,2,3,2,2,1
374,-8.075.582,-34.896.252,117.256.666.666.667,117.756.666.666.667,129.156.666.666.667,124.723.333.333.333,123.023.333.333.333,135.856.666.666.667,1,0,2,0,2,2
933,-807.251,-34.894.516,87.39,107.39,114.94,85.34,111.49,122.19,0,0,2,0,1,1
2493,-8.065.523,-34.889.511,137.165,126.315,132.765,122.44,113.59,133.115,0,2,4,2,0,1
1945,-806.865,-34.896.511,103.59,115.856.666.666.667,110.823.333.333.333,101.556.666.666.667,123.956.666.666.667,100.59,0,1,2,1,1,0
107,-8.077.043,-34.899.479,120.456.666.666.667,107.856.666.666.667,125.956.666.666.667,136.856.666.666.667,134.256.666.666.667,140.223.333.333.333,2,1,1,1,3,2
1818,-8.068.977,-34.897.396,109.24,101.49,116.94,92.14,121.39,105.59,0,1,2,1,1,1
1904,-8.068.743,-34.891.083,123.956.666.666.667,131.49,131.023.333.333.333,115.923.333.333.333,82.09,119.256.666.666.667,0,1,3,1,0,1
1053,-8.071.995,-34.892.029,106.59,114.456.666.666.667,117.09,985.233.333.333.333,106.523.333.333.333,132.056.666.666.667,0,0,3,0,1,1
2571,-8.064.897,-34.885.162,119.515,132.215,132.565,120.715,125.865,134.74,1,2,5,2,0,1
594,-8.074.224,-3.489.027,950.233.333.333.333,135.556.666.666.667,121.29,114.79,126.39,136.39,1,0,3,0,1,2
39,-8.077.435,-34.899.364,126.59,109.69,122.39,135.356.666.666.667,133.29,136.523.333.333.333,2,1,1,1,3,2
1120,-8.071.414,-34.892.063,107.04,123.59,132.94,103.84,105.34,134.44,0,1,3,1,1,1
535,-8.074.525,-3.490.028,117.923.333.333.333,112.723.333.333.333,110.49,129.623.333.333.333,137.323.333.333.333,136.623.333.333.333,1,1,1,1,2,2
2874,-8.062.122,-34.901.855,132.323.333.333.333,122.256.666.666.667,128.89,128.59,128.69,121.623.333.333.333,2,3,3,3,2,1
486,-8.074.915,-34.893.559,108.49,117.59,126.94,96.09,121.94,128.49,1,0,2,0,1,2
1348,-8.070.387,-34.893.353,100.59,120.19,120.39,105.64,119.89,100.14,0,1,3,1,1,1
133,-8.076.853,-34.897.301,119.09,83.29,133.356.666.666.667,119.123.333.333.333,127.69,138.023.333.333.333,1,0,2,0,2,2
1932,-8.068.669,-34.889.225,127.69,136.023.333.333.333,132.556.666.666.667,125.59,110.023.333.333.333,127.79,0,1,4,1,0,1
949,-8.072.487,-34.900.681,117.223.333.333.333,119.59,119.656.666.666.667,120.423.333.333.333,138.723.333.333.333,124.79,1,1,1,1,2,2
758,-8.073.155,-34.896.557,999.233.333.333.333,993.233.333.333.333,123.156.666.666.667,94.29,129.723.333.333.333,123.89,1,0,2,0,2,1
1593,-8.069.596,-34.894.943,104.123.333.333.333,125.323.333.333.333,119.956.666.666.667,118.156.666.666.667,120.256.666.666.667,105.923.333.333.333,0,1,2,1,1,1
693,-8.073.597,-34.890.488,96.59,131.923.333.333.333,126.59,115.69,103.99,135.223.333.333.333,1,0,3,0,1,2
2772,-80.633,-34.888.748,120.94,123.515,139.265,132.465,135.94,130.69,1,2,4,2,0,1
524,-8.074.588,-34.900.272,119.056.666.666.667,114.59,115.323.333.333.333,124.256.666.666.667,140.69,135.723.333.333.333,1,1,1,1,2,2
2891,-8.061.517,-34.902.641,127.79,106.34,129.49,130.89,126.94,131.59,2,3,3,3,2,1
1467,-806.993,-34.897.552,109.39,116.556.666.666.667,119.923.333.333.333,119.39,123.023.333.333.333,105.756.666.666.667,1,1,2,1,1,1
2175,-8.067.176,-3.489.399,113.556.666.666.667,126.423.333.333.333,127.49,122.29,124.923.333.333.333,102.223.333.333.333,0,1,3,1,0,0
1048,-8.072.014,-34.897.232,107.29,118.49,118.29,112.923.333.333.333,131.456.666.666.667,128.556.666.666.667,1,0,2,0,1,1
1368,-8.070.273,-34.900.921,125.556.666.666.667,126.556.666.666.667,123.523.333.333.333,127.39,134.023.333.333.333,126.456.666.666.667,1,1,1,1,2,1
838,-8.072.803,-34.896.431,116.556.666.666.667,996.233.333.333.333,126.056.666.666.667,962.566.666.666.667,124.023.333.333.333,134.256.666.666.667,1,0,2,0,1,1
1619,-8.069.527,-34.889.515,121.815,135.215,132.565,115.34,100.79,135.14,0,1,3,1,0,1
2329,-8.066.233,-34.889.309,131.44,136.74,135.24,122.84,107.865,144.865,0,2,4,2,0,1
2078,-8.068.126,-34.890.686,128.49,133.456.666.666.667,132.756.666.666.667,123.356.666.666.667,82.49,133.39,0,1,3,1,0,1
1153,-8.071.205,-34.891.846,105.423.333.333.333,117.423.333.333.333,126.623.333.333.333,97.19,104.623.333.333.333,131.69,0,1,3,1,1,1
2541,-8.065.111,-34.885.826,125.29,130.756.666.666.667,134.79,123.49,124.49,138.723.333.333.333,1,2,4,2,0,1
825,-8.072.872,-34.890.659,100.023.333.333.333,127.656.666.666.667,122.256.666.666.667,109.856.666.666.667,108.656.666.666.667,136.59,1,1,3,1,1,1
2423,-80.658,-34.892.345,141.765,131.39,127.74,134.34,105.74,118.565,0,2,3,2,0,0
1039,-8.072.081,-34.892.269,115.556.666.666.667,121.256.666.666.667,124.456.666.666.667,108.323.333.333.333,910.566.666.666.667,129.59,0,0,3,0,1,1
1515,-806.979,-34.897.907,996.233.333.333.333,116.29,115.323.333.333.333,113.156.666.666.667,121.223.333.333.333,105.99,1,1,2,1,1,1
1006,-8.072.277,-34.892.097,109.856.666.666.667,109.456.666.666.667,124.39,914.566.666.666.667,113.39,130.99,0,0,3,0,1,1
766,-8.073.117,-34.900.604,116.156.666.666.667,125.156.666.666.667,121.79,120.49,139.456.666.666.667,130.556.666.666.667,1,1,1,1,2,2
53,-8.077.359,-34.898.823,121.623.333.333.333,840.677.777.777.778,121.512.222.222.222,119.678.888.888.889,124.112.222.222.222,137.351.111.111.111,2,0,1,0,2,2
1260,-8.070.687,-34.900.879,129.023.333.333.333,124.623.333.333.333,119.423.333.333.333,123.123.333.333.333,135.823.333.333.333,127.39,1,1,1,1,2,1
335,-8.075.821,-34.896.179,116.39,109.74,130.24,123.34,125.09,134.49,1,0,2,0,2,2
386,-8.075.521,-34.893.093,116.856.666.666.667,119.223.333.333.333,126.456.666.666.667,106.09,124.623.333.333.333,133.856.666.666.667,1,0,2,0,2,2
880,-8.072.631,-34.894.756,101.49,121.19,108.84,111.29,114.59,134.09,0,0,2,0,1,1
903,-8.072.575,-34.896.732,97.84,101.99,129.54,96.39,126.54,130.59,1,0,2,0,1,1
974,-8.072.412,-34.893.745,981.566.666.666.667,130.556.666.666.667,109.59,107.656.666.666.667,118.49,122.956.666.666.667,0,0,2,0,1,1
2148,-8.067.505,-34.890.297,126.523.333.333.333,128.356.666.666.667,128.456.666.666.667,115.356.666.666.667,982.566.666.666.667,132.29,0,1,3,1,0,1
2033,-8.068.441,-34.896.912,105.99,123.89,119.323.333.333.333,111.023.333.333.333,120.723.333.333.333,113.59,0,1,2,1,1,0
2364,-8.065.945,-34.893.585,126.856.666.666.667,121.29,125.523.333.333.333,125.99,119.956.666.666.667,109.156.666.666.667,0,2,3,2,0,0
1402,-807.011,-34.889.553,119.556.666.666.667,123.623.333.333.333,135.823.333.333.333,105.556.666.666.667,101.156.666.666.667,135.156.666.666.667,0,1,3,1,0,1
1532,-8.069.741,-34.895.927,98.19,121.256.666.666.667,116.523.333.333.333,106.323.333.333.333,116.923.333.333.333,120.123.333.333.333,0,1,2,1,1,1
476,-8.075.006,-34.891.476,117.99,123.123.333.333.333,126.056.666.666.667,990.566.666.666.667,120.99,140.556.666.666.667,1,0,3,0,1,2
1727,-806.924,-34.897.385,106.19,107.59,114.54,98.09,125.74,102.94,0,1,2,1,1,1
2278,-8.066.632,-34.893.658,117.323.333.333.333,131.723.333.333.333,134.056.666.666.667,123.09,118.59,110.39,0,1,3,1,0,0
468,-8.075.089,-34.891.739,121.79,124.79,127.69,959.233.333.333.333,131.323.333.333.333,137.056.666.666.667,1,0,3,0,1,2
479,-8.074.966,-34.900.185,120.84,114.49,119.19,129.64,142.09,131.99,2,1,1,1,2,2
2803,-8.062.904,-34.888.542,123.19,126.64,138.04,134.715,135.165,140.515,1,2,4,2,0,1
232,-8.076.345,-34.899.746,126.04,124.09,125.59,134.84,141.14,142.59,2,1,1,1,2,2
215,-80.764,-34.895.985,124.24,106.19,130.54,123.956.666.666.667,129.173.333.333.333,139.356.666.666.667,1,0,2,0,2,2
2233,-8.066.894,-3.489.682,114.14,101.64,109.74,90.49,119.74,93.69,0,1,2,1,1,0
2478,-8.065.625,-34.887.379,114.123.333.333.333,133.29,131.923.333.333.333,127.256.666.666.667,118.823.333.333.333,133.956.666.666.667,1,2,4,2,0,1
2619,-8.064.383,-34.889.385,126.09,134.423.333.333.333,126.856.666.666.667,128.323.333.333.333,118.656.666.666.667,134.556.666.666.667,1,2,4,2,0,1
6,-8.077.546,-34.899.288,122.415,91.19,120.465,128.165,135.115,134.04,2,0,1,0,3,2
2373,-8.065.868,-34.888.107,137.215,136.54,134.915,125.715,117.865,142.59,1,2,4,2,0,1
1931,-8.068.669,-34.891.048,124.323.333.333.333,132.756.666.666.667,127.356.666.666.667,117.156.666.666.667,900.233.333.333.333,113.523.333.333.333,0,1,3,1,0,1
1610,-8.069.549,-34.895.035,107.84,130.74,125.04,117.54,114.59,117.89,0,1,2,1,1,1
